sleep_duration,stress_level,heart_rate,physical_activity,caffeine,alcohol,exercise_freq,age,gender,bmi,daily_steps,sleep_disorder,bedtime_hour,rem_pct,deep_pct,awakenings,quality,source
4.48,8.6,73.1,14.6,498.5,0.16,0.8,48.3,1.0,1.0,588.0,1.0,1.53,0.0674,0.076,3.9,0.2659,synthetic_bad
3.29,7.1,80.2,3.9,312.5,0.4,1.1,42.1,1.0,2.0,3221.0,1.0,2.94,0.0939,0.0706,3.4,0.272,synthetic_bad
3.95,7.6,79.9,9.6,472.2,0.09,1.3,44.1,1.0,2.0,1360.0,2.0,1.86,0.1074,0.0539,5.3,0.2689,synthetic_bad
4.36,9.0,74.0,11.5,423.8,3.23,0.4,25.2,0.0,2.0,3144.0,2.0,2.24,0.1089,0.0296,5.3,0.2022,synthetic_bad
2.62,10.0,98.7,8.1,442.1,1.16,1.3,61.5,0.0,1.0,2746.0,1.0,4.25,0.0562,0.0843,4.0,0.1484,synthetic_bad
4.09,8.4,86.1,4.4,192.9,2.41,0.4,34.8,1.0,1.0,3592.0,1.0,3.16,0.0807,0.029,6.6,0.2127,synthetic_bad
3.22,7.1,88.6,3.2,423.1,2.76,1.2,46.3,1.0,2.0,1754.0,2.0,1.54,0.0407,0.117,6.9,0.1758,synthetic_bad
3.52,8.2,86.6,9.7,232.8,3.2,1.0,54.7,0.0,2.0,2775.0,1.0,2.77,0.1186,0.0301,7.0,0.1569,synthetic_bad
3.39,7.4,79.0,7.2,411.6,5.36,0.9,26.5,1.0,2.0,2489.0,2.0,1.52,0.1061,0.0324,5.4,0.2172,synthetic_bad
4.3,9.9,97.9,12.6,232.6,0.26,0.7,40.4,0.0,2.0,3240.0,1.0,5.16,0.0648,0.0685,5.8,0.1876,synthetic_bad
3.67,7.4,90.7,1.3,424.4,2.97,0.8,36.9,0.0,2.0,1653.0,1.0,4.94,0.1422,0.0737,6.4,0.2183,synthetic_bad
4.4,7.4,75.5,0.5,462.8,0.79,0.4,31.0,1.0,1.0,2598.0,1.0,2.91,0.114,0.0357,8.6,0.2031,synthetic_bad
3.29,8.4,84.9,5.6,325.6,5.56,0.7,61.6,1.0,1.0,2393.0,2.0,2.46,0.0968,0.1023,5.6,0.1982,synthetic_bad
3.85,8.6,72.0,7.1,301.6,5.5,0.9,49.4,1.0,2.0,653.0,1.0,1.93,0.0858,0.0682,3.6,0.1883,synthetic_bad
4.77,9.2,90.9,9.6,201.0,0.84,0.6,45.5,0.0,2.0,619.0,1.0,4.32,0.0809,0.0538,6.4,0.2161,synthetic_bad
3.6,8.1,86.7,1.7,232.6,0.7,0.6,31.0,1.0,2.0,3661.0,1.0,1.98,0.0763,0.0697,6.1,0.1919,synthetic_bad
3.94,9.7,97.3,8.8,497.3,0.66,0.5,48.1,0.0,2.0,2743.0,1.0,4.18,0.1352,0.0903,3.8,0.157,synthetic_bad
4.18,8.8,98.5,12.2,405.8,0.59,1.2,37.0,0.0,1.0,2646.0,1.0,2.53,0.1082,0.1002,6.2,0.247,synthetic_bad
4.78,7.1,74.7,13.6,419.2,0.95,0.6,30.7,1.0,2.0,3101.0,1.0,4.42,0.0685,0.0648,5.2,0.2934,synthetic_bad
4.09,7.1,74.5,13.5,434.9,0.93,0.9,48.7,0.0,2.0,555.0,2.0,3.07,0.1389,0.0281,6.8,0.2145,synthetic_bad
4.03,8.4,97.2,7.8,354.3,0.98,1.5,55.7,0.0,2.0,1312.0,1.0,2.05,0.0973,0.0285,7.8,0.1799,synthetic_bad
4.58,8.3,86.3,13.5,304.4,0.89,0.0,27.6,1.0,1.0,2775.0,1.0,2.61,0.0724,0.0246,5.9,0.1856,synthetic_bad
4.98,8.4,85.2,8.1,271.8,2.27,0.3,27.5,1.0,1.0,3014.0,2.0,4.26,0.1593,0.0439,8.0,0.2441,synthetic_bad
4.75,7.2,88.0,1.1,159.5,1.52,1.4,58.2,0.0,2.0,2704.0,2.0,4.24,0.0672,0.0609,6.4,0.2972,synthetic_bad
2.81,7.2,85.1,14.6,433.4,2.5,1.1,34.3,1.0,2.0,1939.0,2.0,3.89,0.0752,0.0653,6.5,0.2474,synthetic_bad
4.19,7.2,89.2,0.0,452.7,5.36,0.6,31.9,1.0,1.0,2561.0,1.0,2.79,0.1,0.0882,6.4,0.2575,synthetic_bad
3.32,9.2,98.6,4.3,270.0,2.11,0.1,68.3,0.0,2.0,2950.0,1.0,4.04,0.1097,0.02,6.6,0.114,synthetic_bad
3.54,8.8,89.0,0.7,330.3,1.72,0.8,33.1,0.0,2.0,1922.0,1.0,1.67,0.0774,0.0597,4.2,0.1899,synthetic_bad
4.11,7.4,81.0,8.2,352.3,5.49,1.2,55.8,0.0,2.0,2474.0,2.0,3.92,0.04,0.0715,3.3,0.3,synthetic_bad
2.86,8.3,78.0,8.5,380.1,1.93,0.6,61.7,0.0,1.0,776.0,2.0,4.63,0.101,0.02,9.2,0.1193,synthetic_bad
4.23,9.8,99.1,9.6,377.5,0.73,1.3,39.8,0.0,2.0,1093.0,2.0,2.05,0.0686,0.0713,7.4,0.1668,synthetic_bad
3.23,7.2,88.2,2.1,218.9,3.71,0.4,45.8,1.0,1.0,3204.0,1.0,4.77,0.0892,0.1283,5.9,0.2348,synthetic_bad
4.55,7.6,87.9,0.3,390.3,1.69,0.7,49.9,0.0,1.0,1830.0,1.0,5.12,0.0757,0.0793,9.1,0.2351,synthetic_bad
3.43,8.2,72.9,4.0,413.4,3.12,0.1,34.0,1.0,1.0,3223.0,2.0,5.34,0.0675,0.0677,12.0,0.0734,synthetic_bad
2.62,7.7,97.7,0.8,156.0,4.61,0.8,38.3,1.0,1.0,2860.0,2.0,1.62,0.092,0.0532,4.0,0.145,synthetic_bad
4.0,7.5,85.1,0.5,366.3,3.39,1.3,68.3,0.0,2.0,1769.0,2.0,5.08,0.081,0.0658,6.9,0.1839,synthetic_bad
4.37,9.9,100.0,4.0,295.9,4.85,0.2,37.3,0.0,1.0,3198.0,2.0,1.75,0.0748,0.0984,8.3,0.1133,synthetic_bad
4.04,9.3,76.7,15.0,459.8,2.07,0.9,61.6,0.0,1.0,942.0,1.0,3.02,0.129,0.0513,3.7,0.1768,synthetic_bad
4.45,9.2,81.1,12.1,480.3,1.01,0.5,49.1,0.0,1.0,1062.0,2.0,3.69,0.0702,0.0898,3.9,0.27,synthetic_bad
4.51,9.8,77.9,5.4,354.3,2.37,0.5,54.1,0.0,1.0,1932.0,1.0,2.39,0.0924,0.0716,8.9,0.1285,synthetic_bad
2.61,7.6,82.6,5.6,289.9,2.47,0.0,45.6,1.0,2.0,2795.0,2.0,2.88,0.0989,0.1007,6.9,0.1604,synthetic_bad
2.5,9.7,99.3,13.9,478.3,4.3,0.8,51.5,0.0,1.0,1542.0,1.0,5.13,0.0493,0.0872,5.6,0.0806,synthetic_bad
3.06,9.9,83.6,9.9,244.4,4.12,1.5,49.3,1.0,1.0,1631.0,2.0,2.2,0.0665,0.0647,3.7,0.1315,synthetic_bad
3.06,8.8,95.2,12.6,322.4,1.86,0.2,46.7,1.0,2.0,3516.0,1.0,3.66,0.0988,0.0631,7.7,0.1265,synthetic_bad
3.91,9.7,93.1,13.0,273.6,5.58,0.4,61.1,1.0,2.0,3650.0,1.0,4.81,0.0977,0.0522,4.2,0.1423,synthetic_bad
3.07,9.4,80.3,2.5,203.8,1.65,0.3,64.6,1.0,1.0,3694.0,2.0,2.46,0.0764,0.0844,5.0,0.1485,synthetic_bad
3.41,8.0,88.2,0.2,463.0,5.98,0.8,36.5,0.0,2.0,577.0,2.0,5.24,0.0992,0.0452,5.1,0.182,synthetic_bad
3.63,8.0,95.8,4.0,237.7,0.2,0.3,31.1,1.0,1.0,3294.0,2.0,5.42,0.108,0.0628,6.3,0.1792,synthetic_bad
4.0,9.0,89.1,8.9,428.4,4.04,1.4,61.5,1.0,1.0,3166.0,2.0,2.56,0.1176,0.0552,4.8,0.1902,synthetic_bad
4.99,8.7,79.4,13.6,413.6,3.72,1.0,34.5,0.0,1.0,1404.0,1.0,3.39,0.12,0.0265,5.1,0.2735,synthetic_bad
4.22,8.2,96.2,4.6,383.4,3.51,0.9,64.0,0.0,1.0,1293.0,1.0,1.54,0.1363,0.0655,8.9,0.1782,synthetic_bad
3.16,7.1,87.6,12.8,188.1,4.67,0.0,29.6,1.0,1.0,622.0,1.0,5.34,0.1032,0.0219,7.3,0.1878,synthetic_bad
3.38,7.1,99.4,9.9,290.2,3.55,0.7,29.1,1.0,1.0,3377.0,1.0,2.05,0.0583,0.0488,7.0,0.2105,synthetic_bad
2.61,7.3,90.4,9.8,474.4,3.66,1.2,33.2,1.0,2.0,2626.0,1.0,3.21,0.0911,0.0767,7.9,0.158,synthetic_bad
3.55,8.2,84.6,10.7,278.1,5.26,0.8,25.5,1.0,1.0,555.0,1.0,4.19,0.0619,0.0642,4.9,0.2023,synthetic_bad
3.97,7.1,84.2,7.7,157.1,1.12,1.1,58.6,1.0,1.0,1288.0,2.0,4.1,0.1254,0.0638,7.7,0.1963,synthetic_bad
4.87,7.4,96.6,10.1,403.9,3.19,1.0,42.9,1.0,2.0,3408.0,1.0,4.11,0.1412,0.0384,7.9,0.264,synthetic_bad
3.17,9.9,99.5,11.9,390.7,4.27,1.4,67.5,0.0,2.0,2607.0,2.0,1.57,0.0998,0.0862,5.0,0.1027,synthetic_bad
3.11,8.4,83.5,8.8,353.1,1.85,0.5,41.4,1.0,2.0,3495.0,2.0,4.44,0.1349,0.0378,8.2,0.0919,synthetic_bad
2.54,9.8,76.6,0.6,277.0,1.32,1.2,56.6,0.0,2.0,1013.0,2.0,4.48,0.1328,0.0777,7.5,0.059,synthetic_bad
3.94,7.6,73.1,7.7,263.0,0.77,0.4,55.7,1.0,2.0,3834.0,2.0,3.68,0.1091,0.0925,7.5,0.2037,synthetic_bad
4.99,8.1,81.0,9.0,230.3,1.58,0.8,39.6,0.0,2.0,1226.0,2.0,4.43,0.1158,0.0217,10.3,0.2836,synthetic_bad
3.43,9.0,81.6,13.1,357.1,4.0,0.9,65.2,1.0,2.0,1562.0,2.0,1.5,0.1285,0.0498,7.2,0.1653,synthetic_bad
3.74,10.0,83.9,0.1,498.7,3.69,0.7,42.9,1.0,2.0,3741.0,1.0,2.16,0.0581,0.0475,5.2,0.1592,synthetic_bad
2.65,9.1,76.1,0.7,424.2,1.03,0.2,49.8,0.0,2.0,1595.0,1.0,1.8,0.1074,0.0668,7.3,0.0881,synthetic_bad
3.93,9.7,85.8,5.5,379.2,2.95,0.7,42.9,1.0,1.0,2583.0,2.0,2.75,0.1166,0.0364,7.0,0.1364,synthetic_bad
3.03,7.1,98.4,12.0,349.3,1.28,0.3,44.6,1.0,1.0,1704.0,1.0,2.31,0.057,0.0309,4.8,0.2688,synthetic_bad
2.54,7.9,78.5,7.3,396.9,5.62,0.7,27.5,0.0,1.0,3089.0,2.0,2.24,0.1574,0.0587,3.0,0.1746,synthetic_bad
4.21,9.6,91.2,4.6,325.7,4.34,0.0,39.0,1.0,2.0,1590.0,1.0,3.18,0.1328,0.046,6.9,0.1686,synthetic_bad
2.87,8.6,73.1,10.4,446.6,1.04,0.7,67.7,1.0,2.0,2044.0,2.0,3.99,0.133,0.0564,8.9,0.1562,synthetic_bad
2.75,7.5,90.0,7.6,353.7,1.74,0.6,62.4,1.0,2.0,793.0,1.0,3.67,0.1123,0.0823,8.9,0.124,synthetic_bad
3.07,7.5,98.3,8.6,236.6,5.12,0.0,64.6,0.0,2.0,3723.0,1.0,4.85,0.0715,0.02,7.6,0.1648,synthetic_bad
2.84,9.3,79.9,6.4,347.2,3.34,0.9,57.1,0.0,2.0,3671.0,2.0,3.08,0.0619,0.0572,10.1,0.0603,synthetic_bad
4.06,7.5,94.9,10.9,235.9,2.14,0.5,54.4,1.0,2.0,3315.0,1.0,3.13,0.097,0.0452,7.3,0.1984,synthetic_bad
3.17,8.5,74.3,0.2,337.5,3.59,0.9,65.4,1.0,2.0,3556.0,1.0,1.54,0.1209,0.0606,6.6,0.1736,synthetic_bad
4.18,7.5,82.0,0.0,431.6,2.34,1.3,49.2,0.0,2.0,2610.0,1.0,4.54,0.1163,0.0453,7.4,0.1979,synthetic_bad
3.86,7.6,72.2,10.2,404.6,5.47,1.3,66.2,1.0,2.0,799.0,1.0,3.91,0.1513,0.0305,5.5,0.2515,synthetic_bad
3.38,8.2,81.9,0.4,244.6,5.24,0.8,43.7,1.0,2.0,747.0,1.0,2.0,0.0907,0.0698,4.5,0.2096,synthetic_bad
2.98,7.4,80.7,5.1,405.3,0.96,0.7,51.9,0.0,2.0,3251.0,2.0,2.27,0.0892,0.1293,5.0,0.2312,synthetic_bad
4.18,9.0,91.4,5.5,193.3,4.06,0.8,46.2,0.0,2.0,2310.0,1.0,2.18,0.1002,0.0575,6.0,0.187,synthetic_bad
3.81,7.5,80.2,9.2,375.9,5.03,0.6,25.9,0.0,2.0,1470.0,1.0,3.13,0.0653,0.0418,8.7,0.1963,synthetic_bad
4.3,9.3,95.0,11.6,260.2,1.27,0.4,34.0,0.0,2.0,631.0,2.0,1.65,0.1451,0.0418,4.1,0.2404,synthetic_bad
3.77,8.6,80.2,12.3,366.0,5.23,0.2,66.8,0.0,2.0,3944.0,1.0,4.61,0.0925,0.0834,5.1,0.1646,synthetic_bad
4.51,8.0,78.3,4.2,451.8,2.52,1.4,51.9,0.0,2.0,838.0,1.0,2.77,0.1076,0.0381,8.6,0.1782,synthetic_bad
3.87,8.8,85.8,2.4,196.8,1.85,0.1,27.1,1.0,2.0,1775.0,2.0,5.17,0.1244,0.0925,6.3,0.2003,synthetic_bad
4.53,8.2,90.4,14.7,393.8,5.9,0.5,68.5,1.0,2.0,2881.0,2.0,2.59,0.0774,0.02,6.6,0.2421,synthetic_bad
3.87,7.2,96.9,0.7,389.2,4.13,0.2,66.8,0.0,2.0,2681.0,1.0,2.97,0.1083,0.0648,6.3,0.2399,synthetic_bad
4.9,7.9,94.8,12.2,414.9,1.74,0.1,57.0,1.0,2.0,942.0,1.0,5.18,0.0998,0.0766,10.9,0.2323,synthetic_bad
4.63,8.6,86.7,0.3,489.3,3.18,0.3,37.7,0.0,2.0,2672.0,2.0,2.17,0.1293,0.0791,8.1,0.2008,synthetic_bad
3.14,7.3,99.4,7.3,319.0,3.86,0.7,38.3,1.0,1.0,1677.0,2.0,4.88,0.1003,0.0773,7.5,0.2145,synthetic_bad
4.32,9.2,80.3,9.6,197.7,4.27,0.8,63.9,1.0,2.0,1097.0,2.0,2.11,0.04,0.0667,7.4,0.167,synthetic_bad
2.83,8.1,100.0,7.2,393.6,1.26,1.3,27.7,1.0,2.0,2660.0,1.0,3.48,0.072,0.0888,7.8,0.116,synthetic_bad
4.78,7.6,82.8,8.5,340.9,3.7,1.0,35.7,0.0,2.0,3652.0,2.0,5.0,0.055,0.0352,10.7,0.2408,synthetic_bad
3.36,7.0,79.3,0.4,434.2,5.08,1.2,32.5,0.0,2.0,3130.0,2.0,2.14,0.1578,0.0439,6.3,0.2426,synthetic_bad
3.69,7.3,82.7,2.3,427.5,4.82,0.8,57.2,0.0,1.0,1069.0,1.0,1.65,0.1424,0.0499,7.3,0.205,synthetic_bad
2.55,7.7,88.4,8.3,406.6,1.77,0.3,42.2,0.0,2.0,1109.0,2.0,2.46,0.04,0.0971,7.1,0.1296,synthetic_bad
4.67,8.1,85.3,12.4,289.0,5.82,1.3,66.2,0.0,2.0,2143.0,1.0,2.55,0.0697,0.0717,8.8,0.2269,synthetic_bad
4.87,7.5,73.4,8.2,316.5,0.08,0.7,61.1,1.0,2.0,574.0,1.0,3.13,0.0585,0.077,10.4,0.1995,synthetic_bad
3.68,8.6,82.0,7.5,470.6,4.67,1.2,69.3,1.0,2.0,573.0,2.0,4.48,0.1065,0.0555,5.8,0.1897,synthetic_bad
2.97,7.6,85.8,14.8,302.6,1.9,0.0,38.5,0.0,2.0,1382.0,1.0,1.69,0.0713,0.0804,7.9,0.153,synthetic_bad
4.23,9.9,90.6,5.8,355.3,5.65,0.7,46.4,1.0,1.0,873.0,2.0,3.79,0.092,0.0212,7.4,0.1474,synthetic_bad
3.24,8.7,98.7,5.8,389.2,5.17,0.5,54.7,1.0,1.0,2414.0,2.0,4.4,0.0587,0.0498,4.2,0.1202,synthetic_bad
4.9,9.4,98.8,1.1,190.5,5.29,0.4,68.9,1.0,1.0,652.0,2.0,4.73,0.1129,0.0546,8.9,0.157,synthetic_bad
3.28,8.3,86.4,11.7,419.3,1.51,1.0,40.5,0.0,1.0,1352.0,1.0,5.37,0.0496,0.0481,10.1,0.1216,synthetic_bad
3.94,7.6,87.9,1.0,155.2,4.78,1.2,39.7,1.0,2.0,704.0,2.0,4.8,0.1751,0.052,8.6,0.2309,synthetic_bad
2.62,8.3,91.5,2.0,493.7,2.0,1.3,53.2,1.0,2.0,2357.0,2.0,1.91,0.1451,0.0737,5.7,0.1439,synthetic_bad
4.97,8.2,95.4,0.9,348.9,2.68,1.2,54.9,0.0,1.0,1734.0,1.0,2.2,0.1745,0.066,4.3,0.3,synthetic_bad
3.94,8.9,92.9,2.9,208.8,5.43,1.2,33.5,0.0,2.0,791.0,2.0,4.38,0.1182,0.0898,8.3,0.126,synthetic_bad
4.94,9.7,92.2,6.6,424.5,4.32,1.3,45.5,0.0,1.0,1740.0,1.0,2.35,0.1467,0.02,4.8,0.2072,synthetic_bad
3.25,7.7,84.5,0.6,445.6,3.84,1.0,42.0,1.0,2.0,502.0,2.0,2.49,0.1268,0.0972,5.0,0.217,synthetic_bad
3.82,7.3,96.3,6.2,221.7,0.77,1.1,44.0,1.0,1.0,3389.0,2.0,4.9,0.0699,0.0438,7.4,0.2092,synthetic_bad
2.55,9.1,90.6,7.2,164.4,3.23,0.3,31.3,0.0,1.0,1773.0,2.0,3.35,0.0888,0.0929,8.5,0.0973,synthetic_bad
4.43,7.0,76.5,1.7,333.6,0.74,1.4,54.2,0.0,2.0,2831.0,1.0,3.09,0.1127,0.0496,6.3,0.2639,synthetic_bad
2.92,9.4,88.8,0.8,374.2,0.45,0.8,33.4,1.0,2.0,2981.0,2.0,3.38,0.1346,0.0692,6.6,0.1073,synthetic_bad
3.56,9.2,80.7,4.7,208.9,5.68,0.4,26.1,0.0,1.0,2442.0,1.0,2.53,0.0998,0.0331,6.8,0.158,synthetic_bad
4.18,9.5,77.7,9.8,346.6,3.55,0.7,47.3,0.0,1.0,2561.0,2.0,1.85,0.1166,0.0296,5.2,0.1694,synthetic_bad
2.71,7.3,90.2,9.1,334.2,0.04,1.2,26.7,0.0,2.0,2000.0,2.0,5.41,0.09,0.0745,6.2,0.1537,synthetic_bad
4.46,7.6,90.0,1.9,452.3,2.81,1.0,55.0,0.0,2.0,1926.0,2.0,2.67,0.0876,0.02,3.8,0.2861,synthetic_bad
4.51,8.7,98.7,1.4,435.5,1.72,0.2,51.7,1.0,2.0,1571.0,2.0,3.55,0.0559,0.0296,8.5,0.1576,synthetic_bad
3.83,8.0,99.3,2.8,196.2,0.92,0.7,50.5,1.0,2.0,749.0,2.0,1.73,0.1133,0.0792,12.0,0.1774,synthetic_bad
4.01,9.5,83.4,13.1,397.5,4.91,1.1,29.3,0.0,2.0,1723.0,2.0,2.1,0.0852,0.0496,7.1,0.102,synthetic_bad
2.74,8.4,77.0,14.0,326.0,0.92,1.0,30.6,1.0,2.0,2119.0,2.0,1.91,0.0615,0.0379,9.4,0.0859,synthetic_bad
3.62,8.3,75.9,7.8,313.2,1.0,0.3,54.9,1.0,2.0,968.0,1.0,1.7,0.0822,0.0981,6.5,0.2266,synthetic_bad
4.6,7.6,99.3,13.5,206.8,1.4,1.1,26.4,0.0,2.0,3678.0,2.0,4.1,0.1086,0.1069,4.3,0.3,synthetic_bad
2.72,8.7,83.1,2.0,411.7,4.27,1.0,30.2,1.0,1.0,529.0,2.0,1.57,0.12,0.06,11.5,0.064,synthetic_bad
4.97,8.0,81.6,9.9,453.9,1.14,0.4,59.4,0.0,2.0,1283.0,2.0,3.33,0.0945,0.0918,5.3,0.3,synthetic_bad
3.71,8.4,89.4,9.7,221.9,1.93,0.5,32.5,0.0,1.0,2879.0,1.0,4.16,0.132,0.0979,8.9,0.1847,synthetic_bad
2.53,7.8,73.6,6.7,160.3,5.41,0.6,47.3,1.0,2.0,3382.0,1.0,2.95,0.1447,0.0596,7.4,0.1268,synthetic_bad
3.35,8.8,90.1,11.1,363.2,3.39,1.0,29.4,0.0,2.0,2158.0,1.0,2.1,0.0914,0.0472,9.4,0.1248,synthetic_bad
3.75,9.5,96.5,7.1,493.4,1.04,1.4,35.6,1.0,1.0,2560.0,2.0,2.39,0.1292,0.0622,6.9,0.1242,synthetic_bad
4.9,7.1,92.3,12.8,387.6,5.16,1.5,64.6,0.0,2.0,1456.0,1.0,2.11,0.08,0.0236,4.7,0.2653,synthetic_bad
4.26,7.7,83.7,2.0,238.4,3.07,1.0,58.9,1.0,2.0,3840.0,2.0,2.68,0.061,0.0742,5.7,0.2554,synthetic_bad
3.95,9.0,75.3,0.3,455.5,5.01,0.6,33.5,0.0,2.0,2755.0,1.0,2.93,0.0717,0.0518,11.7,0.1205,synthetic_bad
4.92,9.1,78.8,5.7,338.3,0.47,0.1,34.7,1.0,2.0,960.0,2.0,3.09,0.0741,0.0614,7.6,0.1722,synthetic_bad
3.24,7.9,79.4,1.9,328.4,0.97,0.9,46.3,0.0,1.0,3077.0,1.0,2.39,0.0869,0.0611,11.4,0.1145,synthetic_bad
3.45,7.9,82.8,2.7,170.0,0.55,0.7,53.5,1.0,2.0,947.0,2.0,2.44,0.1595,0.0388,6.3,0.1668,synthetic_bad
4.42,9.2,75.7,0.7,171.2,2.89,1.0,51.2,1.0,1.0,1912.0,2.0,4.06,0.0843,0.0591,8.4,0.1527,synthetic_bad
3.99,8.7,88.1,6.5,352.8,2.32,1.4,37.8,1.0,2.0,2219.0,2.0,1.59,0.0887,0.026,4.4,0.1956,synthetic_bad
3.05,8.2,82.3,11.1,432.3,2.5,0.3,67.6,1.0,2.0,3028.0,1.0,3.27,0.1046,0.0479,7.1,0.1691,synthetic_bad
4.38,7.2,85.9,8.4,413.6,2.2,0.6,62.6,0.0,2.0,3987.0,2.0,5.22,0.0604,0.0322,11.4,0.1796,synthetic_bad
3.17,9.0,80.0,5.4,479.3,2.54,0.9,54.3,0.0,2.0,1800.0,2.0,4.55,0.1044,0.0381,5.4,0.1156,synthetic_bad
3.9,7.9,84.7,0.2,326.0,2.29,0.5,65.9,1.0,1.0,2865.0,1.0,2.83,0.1197,0.02,5.6,0.2615,synthetic_bad
4.64,8.7,92.0,7.6,367.3,0.96,0.3,38.2,1.0,2.0,2853.0,1.0,3.69,0.1445,0.0493,8.7,0.2087,synthetic_bad
3.19,9.2,74.5,4.9,369.5,3.41,0.9,38.5,1.0,2.0,1145.0,2.0,5.43,0.1394,0.0721,7.2,0.1503,synthetic_bad
4.4,8.4,86.3,3.6,283.1,5.22,0.1,38.9,0.0,2.0,2750.0,2.0,4.37,0.1109,0.0644,10.8,0.1839,synthetic_bad
4.65,7.8,89.3,6.8,151.0,5.96,0.6,32.2,0.0,2.0,3578.0,2.0,3.86,0.0933,0.0871,6.5,0.2789,synthetic_bad
3.29,7.6,90.7,2.6,443.6,0.7,1.5,31.3,1.0,2.0,2445.0,2.0,3.74,0.095,0.0362,7.1,0.1885,synthetic_bad
2.99,9.1,97.8,4.8,173.5,2.47,0.7,65.9,0.0,2.0,2179.0,1.0,5.08,0.1122,0.048,7.6,0.1203,synthetic_bad
4.66,9.7,93.9,13.9,485.7,1.45,0.2,63.6,1.0,1.0,2766.0,1.0,2.28,0.0986,0.0829,4.8,0.2122,synthetic_bad
3.67,9.9,92.7,9.2,445.3,3.4,1.3,49.7,1.0,2.0,3324.0,2.0,3.81,0.0973,0.0578,4.4,0.1408,synthetic_bad
3.28,9.4,96.3,14.8,186.3,2.16,0.3,54.7,1.0,1.0,1288.0,1.0,2.9,0.072,0.0646,4.2,0.1731,synthetic_bad
2.53,8.8,97.6,9.4,192.7,5.27,0.4,35.7,0.0,2.0,1071.0,2.0,3.37,0.1201,0.1129,3.0,0.1545,synthetic_bad
2.99,9.6,95.5,1.5,408.0,5.61,1.4,26.0,1.0,2.0,2779.0,2.0,1.66,0.1089,0.0536,6.8,0.1045,synthetic_bad
3.78,8.2,89.2,10.0,340.3,1.95,1.2,44.9,0.0,1.0,621.0,1.0,4.67,0.0773,0.0479,4.4,0.2251,synthetic_bad
4.57,9.6,95.6,13.0,377.1,2.14,0.5,55.1,0.0,2.0,3388.0,1.0,2.24,0.1447,0.0352,5.9,0.2032,synthetic_bad
3.76,8.3,81.1,13.7,251.5,3.21,1.0,55.6,1.0,1.0,1557.0,1.0,3.75,0.1063,0.0528,9.0,0.1334,synthetic_bad
3.19,8.8,98.7,8.3,459.3,3.81,0.7,52.2,1.0,1.0,888.0,1.0,5.19,0.0573,0.0855,5.1,0.1638,synthetic_bad
4.82,7.5,76.9,1.8,340.0,4.51,1.3,66.6,1.0,1.0,3176.0,1.0,2.53,0.1283,0.0743,8.4,0.2273,synthetic_bad
3.42,8.5,78.4,9.6,347.9,0.6,0.8,34.4,1.0,2.0,1280.0,1.0,2.81,0.0798,0.0958,3.8,0.2044,synthetic_bad
2.91,8.0,76.4,2.1,496.7,0.31,1.0,36.9,1.0,2.0,1905.0,1.0,3.12,0.0877,0.069,5.6,0.1859,synthetic_bad
4.86,8.1,93.8,0.8,420.0,4.07,0.2,28.6,1.0,1.0,1949.0,1.0,3.68,0.0944,0.02,10.5,0.2428,synthetic_bad
3.49,8.8,84.2,3.2,391.1,2.87,0.4,67.1,1.0,2.0,3371.0,2.0,2.42,0.1259,0.0757,6.1,0.1824,synthetic_bad
3.71,9.6,92.7,1.5,453.3,4.04,0.0,45.5,1.0,2.0,1425.0,2.0,4.45,0.0983,0.0626,9.6,0.1243,synthetic_bad
4.57,9.5,86.3,6.7,496.8,1.81,0.9,43.1,1.0,1.0,2716.0,1.0,4.02,0.1186,0.06,11.7,0.1013,synthetic_bad
3.22,8.0,83.3,14.2,434.4,1.03,0.8,69.4,0.0,2.0,3995.0,2.0,1.87,0.0528,0.0905,6.2,0.1869,synthetic_bad
3.82,9.2,97.1,9.9,432.2,0.67,0.5,44.2,1.0,2.0,2598.0,2.0,3.54,0.0669,0.0531,5.7,0.1381,synthetic_bad
4.67,8.6,84.1,10.4,217.0,4.72,0.3,40.1,1.0,2.0,993.0,2.0,2.94,0.101,0.0745,3.0,0.2966,synthetic_bad
3.14,8.0,89.3,12.1,455.7,2.42,0.7,34.4,1.0,2.0,1491.0,2.0,2.9,0.0782,0.0331,7.6,0.1215,synthetic_bad
4.74,9.7,96.0,3.6,458.4,0.5,0.2,44.8,1.0,1.0,2373.0,2.0,5.43,0.0939,0.022,7.8,0.143,synthetic_bad
2.98,7.5,78.0,8.6,359.0,1.48,1.3,55.9,0.0,2.0,1628.0,1.0,3.12,0.1224,0.045,8.5,0.1739,synthetic_bad
4.64,9.4,83.3,10.7,377.7,5.17,1.2,66.1,1.0,2.0,2308.0,2.0,1.6,0.0759,0.0522,9.8,0.1927,synthetic_bad
3.48,7.6,76.1,4.6,368.3,2.89,0.9,33.6,0.0,2.0,2401.0,2.0,2.92,0.0779,0.0737,4.9,0.2429,synthetic_bad
3.87,9.7,87.2,5.8,340.7,5.12,1.4,56.2,1.0,2.0,3074.0,1.0,3.9,0.1033,0.0326,10.7,0.0837,synthetic_bad
3.88,9.2,94.1,10.5,214.2,5.67,0.9,25.3,1.0,1.0,2680.0,2.0,3.61,0.04,0.0977,6.4,0.1387,synthetic_bad
3.01,8.4,73.5,12.1,380.2,0.4,0.7,61.0,1.0,2.0,2943.0,1.0,1.81,0.1302,0.0359,7.7,0.1237,synthetic_bad
